pm10,pm2_5,carbon_monoxide,carbon_dioxide,sulphur_dioxide,nitrogen_dioxide,ozone,count,pm2_5_val,date
37.416668,moderate,758.9167,476.5320213,8.724999,19.9625,88.041664,565,26.058334,09/10/2024
35.358334,low,769.875,476.5320213,6.8958335,19.116667,81.041664,434,24.641668,10/10/2024
31.4625,low,691.1667,476.5320213,5.241667,16.716667,69.958336,613,21.866667,11/10/2024
50.704166,moderate,1041.9584,476.5320213,9.8625,27.958334,75.041664,215,35.254166,12/10/2024
42.712498,moderate,852.7083,476.5320213,9.220834,19.879168,77.833336,145,29.5375,13/10/2024
28.104166,low,708.4167,476.5320213,5.5499997,17.958334,57.666668,162,19.545834,14/10/2024
33.733334,low,821.625,476.5320213,4.866667,18.933332,64.375,542,23.508333,15/10/2024
29.195833,low,532.7083,476.5320213,4.0333333,9.9375,76.791664,579,20.266666,16/10/2024
30.358332,low,982.9167,476.5320213,8.479167,28.733332,53.916668,423,21.204166,17/10/2024
30.091667,low,918.9167,476.5320213,7.129167,27.112501,63.666668,496,21.0375,18/10/2024
36.429165,moderate,931.9167,476.5320213,6.745833,24.449999,78.625,155,25.441666,19/10/2024
19.541666,very low,604.3333,476.5320213,5.4833336,17.183332,52.666668,114,13.633334,20/10/2024
23.925001,low,659.5417,476.5320213,5.758333,20.233334,51.375,633,16.566668,21/10/2024
18.762499,very low,600.5833,476.5320213,4.9958334,16.945833,53.583332,645,13.058333,22/10/2024
28.979166,low,948.2083,476.5320213,9.537499,28.949999,62.125,211,20.045834,23/10/2024
35.654167,low,1032.125,476.5320213,10.304167,30.9,64.875,432,24.708334,24/10/2024
26.395834,low,892.1667,476.5320213,6.125,23.65,53.25,436,18.387499,25/10/2024
22.616667,low,1833.5,530.125,6.0125003,19.745832,40.25,191,15.5625,26/10/2024
19.316668,very low,1861.625,522.8333,3.8,14.933333,47.625,120,13.454166,27/10/2024
22.15,low,935.875,501.66666,6.1375003,21.949999,54.625,697,15.404167,28/10/2024
28.283333,low,1974,512.8333,7.2333336,23.791666,45.875,572,19.695833,29/10/2024
37.308334,moderate,2200.0833,522.3333,7.9874997,26.279167,74,477,26.033333,30/10/2024
34.45,low,2344.125,539.4583,9.400001,29.895834,55.416668,304,23.995834,31/10/2024
33.866665,low,1869.4166,512.7917,7.2291665,28.862501,58.291668,478,23.508333,01/11/2024
27.362501,low,1638.7916,499.33334,5.8291664,15.316667,67.458336,199,19.070833,02/11/2024
33.008335,low,1451.125,492.54166,9.979167,27.154167,72.75,128,22.9625,03/11/2024
27.800001,low,1549.2916,500.58334,9.145833,28.770834,63,599,19.233334,04/11/2024
22.295832,low,1095.125,483.91666,4.3458333,14.741668,53.875,568,15.466667,05/11/2024
14.654167,very low,853.4167,464.625,4.875,15.229167,50.666668,434,10.191667,06/11/2024
22.25,low,956.1667,466.45834,8.866667,13.537499,54.375,397,15.3125,07/11/2024
25.345833,low,929.25,472.54166,4.641667,13.445834,40.833332,520,17.570833,08/11/2024
31.679167,low,1715.125,504,4.320833,14.529167,50.208332,159,21.725,09/11/2024
36.791668,moderate,1981.4584,516.2083,7.616667,26.9375,58.166668,95,25.379166,10/11/2024
36.195835,moderate,1843.6666,511.125,8.675,27.608332,71.416664,629,25.1625,11/11/2024
35.479168,moderate,1866.5834,505.45834,13.670834,38.495834,74.541664,485,30.362501,12/11/2024
29.574999,moderate,1807.3334,496.375,11.1375,32.720833,84.416664,499,29.458334,13/11/2024
23.9375,low,1696.5,495.625,11.662499,31.637499,62.583332,425,23.879166,14/11/2024
18.699999,low,1333.5834,483.83334,10.820834,34.7375,57.125,554,18.370832,15/11/2024
22.3125,low,1352.5834,481.04166,11.191667,33.375,71.125,135,22.054167,16/11/2024
22.129166,low,1468.3334,468.125,11.608334,32.991665,76.541664,151,22.012499,17/11/2024
21.345833,low,1222.4166,480.54166,8.691667,25.016668,65.875,608,21.183332,18/11/2024
26.6,moderate,1236.4166,482.66666,12.020833,34.020832,73.416664,630,26.420832,19/11/2024
26.625,moderate,1561.875,493.25,13.391666,35.245834,72.125,535,26.479166,20/11/2024
27.345833,moderate,1455.4584,492.75,13,32.754166,81.541664,450,27.233332,21/11/2024
26.175001,moderate,1334.9584,481.20834,10.545834,26.824999,84.875,552,26.095833,22/11/2024
22.4625,low,1435.2084,487.29166,10.483334,23.875,79.916664,198,22.366667,23/11/2024
35.0625,moderate,1362.6666,490,18.9,41.25,83.416664,126,34.820835,24/11/2024
30.2125,moderate,1485.7084,490.04166,16.454166,37.100002,88.333336,721,29.987501,25/11/2024
33.429165,moderate,1246.9166,478.58334,16.3375,37.133335,75.083336,815,33.037502,26/11/2024
25.449999,moderate,1298.5834,483.83334,14.245833,32.837498,73.583336,369,25.108332,27/11/2024
20.970833,low,1042.25,477.29166,12.912499,31.545832,70.791664,434,20.895834,28/11/2024
31.445833,moderate,1150.1666,486.08334,8.645833,23.904167,65.75,390,31.345833,29/11/2024
27.391668,moderate,1480.8334,489.41666,10.5,30.666666,64.916664,141,27.295832,30/11/2024
30.545832,moderate,1566.5416,487,13.733334,39.779167,81.666664,132,30.133333,01/12/2024
32.058334,moderate,1683.75,492.41666,18.166666,40.208332,85.125,542,31.791666,02/12/2024
28.254166,moderate,1585.625,489.95834,16.945833,43.704166,84,574,28.137499,03/12/2024
35.0125,moderate,1572.4584,490.16666,21.658333,47.983334,97.5,512,34.899998,04/12/2024
27.675001,moderate,1047.7084,478.125,11.2625,33.358334,55.75,130,27.5375,05/12/2024
20.304167,low,1052.6666,472.16666,8.741667,27.329168,55,491,20.145834,06/12/2024
31.816666,moderate,1165.6666,480.79166,14.808333,32.795834,74.833336,199,31.554167,07/12/2024
33.575,moderate,1605.3334,498.25,20.333334,36.25,82.25,149,33.162502,08/12/2024
36.9875,moderate,1408.625,494.45834,12.9875,36.395832,68.333336,643,36.75,09/12/2024
28.6875,moderate,1381.5416,501.33334,12.7625,37.458332,72,134,28.579168,10/12/2024
28.137499,moderate,1357.7084,490.20834,12.229167,33.7375,77.416664,513,28.016668,11/12/2024
26.445833,moderate,1213.4584,488.625,12.208333,31.445833,91.041664,471,26.258333,12/12/2024
25.495834,moderate,1296.75,487.20834,15.7625,34.270832,80.208336,413,25.441666,13/12/2024
20.854166,low,1211.8334,478.95834,13.075,18.341667,74.375,193,20.829166,14/12/2024
16.458334,low,927.7917,470.25,9.470834,14.6875,52.25,172,16.429167,15/12/2024
23.525,low,1074.4166,476.08334,9.675,25.233332,50.583332,566,23.487501,16/12/2024
25.391668,moderate,1115.75,476.625,11.854167,31.9125,69.916664,861,25.366667,17/12/2024
26.358332,moderate,1456.5,480.5,17.995832,32.241665,82.083336,488,26.358332,18/12/2024
33.995834,moderate,1472.25,485.875,20.275,35.920834,82.958336,472,33.954166,19/12/2024
34.675,moderate,1320.125,477.41666,20.308332,33.5625,88.208336,314,34.616665,20/12/2024
34.495834,moderate,1515.1666,483.41666,18.708334,30.9,92,149,34.404167,21/12/2024
41.508335,high,1694.75,483.75,18.137499,33.587498,88.666664,112,41.337498,22/12/2024
39.412502,high,1371.8334,483.45834,16.125,35.25,87,843,39.208332,23/12/2024
35.720833,moderate,1383.7084,486,13.933333,36.9875,83.208336,699,35.391666,24/12/2024
28.25,moderate,1513.2084,484.125,12.925,31.379166,89.166664,471,27.854166,25/12/2024
30.808334,moderate,1444.9584,482.625,15.416667,37.166668,91.75,394,30.204168,26/12/2024
20.420834,low,1446.875,479.29166,12.529167,31.479166,84.458336,527,20.3125,27/12/2024
19.541666,low,1213.5416,474.375,10.554167,27.941666,70,186,19.5,28/12/2024
30.175001,moderate,1396.3334,480.08334,16.670834,35.316666,84.375,84,30.170832,29/12/2024
33.475,moderate,1286.5,478.25,23.120834,40.820835,99.083336,180,33.475,30/12/2024
33.483334,moderate,1364.4166,486.25,23.295832,35.179165,95.541664,163,33.429165,31/12/2024
31.9625,moderate,1485.6666,484.625,20.166666,37.679165,97.583336,81,31.366667,01/01/2025
38.475002,moderate,1344.3334,486.08334,23.025,43.295834,100.625,422,37.166668,02/01/2025
30.754166,moderate,1483.2916,483.29166,12.320834,32.5,83.791664,399,29.133333,03/01/2025
30.254166,moderate,1299.9166,477.625,18.916666,40.054165,92.625,155,30.025,04/01/2025
37.162502,moderate,1353.7084,482.75,16.820833,37.616665,87.958336,113,36.679165,05/01/2025
34.670834,moderate,1535.7084,481.45834,15.320834,38.4375,96.291664,571,34.304165,06/01/2025
35.7375,moderate,1583.4166,482.25,22.283333,37.725002,104.375,680,35.475002,07/01/2025
36.254166,moderate,1481.3334,478.66666,16.775,35.375,79.25,607,36.029167,08/01/2025
39.774998,high,1338.1666,481.41666,18.229166,36.345833,105.25,495,39.337498,09/01/2025
34.383335,moderate,1185.6666,470.875,18.245832,31.729166,99.541664,431,32.766666,10/01/2025
25.050001,low,1192.125,480.125,11.208333,20.800001,81.083336,183,24.6875,11/01/2025
21.429167,low,858.0833,464.79166,8.875,24.050001,70.416664,126,21.254168,12/01/2025
26.979166,moderate,1385.2084,471.375,13.070834,32.704166,89.083336,765,26.829168,13/01/2025
29.104166,moderate,1415.0834,472.08334,18.720833,36.983334,98.583336,482,29.008333,14/01/2025
20.054167,low,1098.375,460.625,9.875,23.904167,87.958336,506,20.008333,15/01/2025
17.416666,low,1135.6666,463.54166,10.775001,23.0625,75.25,384,17.395834,16/01/2025
32.608334,moderate,1457.7084,472.08334,18.979166,42.133335,87.208336,428,32.595833,17/01/2025
34.591667,moderate,1464.1666,473.66666,23.104166,38.600002,122.333336,246,34.570835,18/01/2025
32.575,moderate,1530,475.45834,28.15,34.1625,123.416664,288,32.566666,19/01/2025
30.254166,moderate,1688.2084,476.91666,16.6875,28.137499,103.916664,726,30.245832,20/01/2025
24.2875,low,1731.6666,476.95834,12.183333,24.625,86.958336,701,24.245834,21/01/2025
32.1375,moderate,1695.1666,483.91666,12.979167,28.691666,91.416664,583,32.033333,22/01/2025
35.029167,moderate,1563.375,485.875,13.679168,30.529167,94.125,504,34.958332,23/01/2025
29.245834,moderate,1652.3334,490.375,15.795834,42.566666,83.875,454,29.216667,24/01/2025
24.995834,low,1564.9166,484.66666,11.8125,35.175,84.416664,169,24.604166,25/01/2025
28.870832,moderate,1730.5,481.125,16.370832,26.204168,124.75,190,28.741667,26/01/2025
40.016666,high,862.2083,478.95834,9.462501,21.470833,48.208332,530,39.833332,27/01/2025
38.3875,high,1677.7084,484.70834,17.229166,26.941666,87,681,38.037502,28/01/2025
35.179165,moderate,1746.9584,483.75,14.212501,23.258333,94.125,419,34.733334,29/01/2025
27.170832,moderate,1679.8334,480.375,7.758333,20.191668,79.416664,366,26.695833,30/01/2025
24.300001,low,1364.0834,486.83334,11.025001,33.325,68.375,377,23.675001,31/01/2025
23.5,low,1244.25,477.33334,11.629167,36.625,72.916664,165,22.970833,01/02/2025
26.291666,moderate,1480.125,481.91666,11.795834,36.633335,75.416664,269,25.941666,02/02/2025
30.762499,moderate,1456.2084,481.66666,13.220833,38.179165,109.791664,1115,30.533333,03/02/2025
27.1875,moderate,1144.7084,480.5,8.720834,15.070834,99.75,558,27.070833,04/02/2025
36.083332,moderate,1471.375,485.5,9.599999,27.504166,75.291664,648,35.729168,05/02/2025
33.629166,moderate,1500.4584,488.75,11.583333,34.570835,81.208336,408,32.9875,06/02/2025
33.595833,moderate,1458.6666,482.375,10.116667,25.933334,98.5,543,33.145832,07/02/2025
40.379166,high,1367.7084,481.79166,10.358334,19.0375,102.166664,251,40.0625,08/02/2025
24.141668,low,1199.8334,477.54166,7.616667,15.491666,91.208336,128,24.029167,09/02/2025
25.841667,moderate,1720.9166,482.58334,7.3291664,19.375,86.166664,1014,25.695833,10/02/2025
26.829168,moderate,1625.2084,484.83334,7.9833336,22.154167,77.166664,584,26.691666,11/02/2025
25.779167,moderate,1516.4166,487.125,11.279167,35.587498,72.875,207,25.679167,12/02/2025
26.941666,moderate,1331,482.91666,12.083333,35.820835,77.291664,500,26.358332,13/02/2025
29.025,moderate,1377.625,480.66666,10.8125,33.787502,78.666664,471,27.816666,14/02/2025
38.741665,moderate,1294.9584,480.04166,11.5625,34.116665,79.125,159,37.066666,15/02/2025
34.170834,moderate,1291.8334,481.54166,10.741666,32.962498,82.416664,254,32.825,16/02/2025
37.9875,moderate,1355.7916,480.04166,11.191667,35.541668,83.875,1134,36.566666,17/02/2025
42.629166,high,1672.5,482.375,8.195833,21.229166,92.541664,656,41.658333,18/02/2025
45.845837,high,1415.7084,478.54166,10.037499,25.983332,88.875,586,44.7375,19/02/2025
39.412502,high,1288.4584,477.5,8.683333,25.308334,88.916664,487,37.766666,20/02/2025
37.645832,moderate,1119.7084,474.16666,8.375,22.9625,85.875,482,35.425,21/02/2025
32.829166,moderate,1578.2916,479.91666,10.670834,30.304167,87.541664,162,30.804167,22/02/2025
37.375,moderate,1087.8334,468.54166,8.654166,21.183332,94.25,103,35.995834,23/02/2025
28.245834,moderate,903.9583,463,8.945833,19.679167,84.75,1040,27.862501,24/02/2025
32.304165,moderate,1532.625,479.95834,10.841667,19.695833,82.25,566,32.05,25/02/2025
29.820833,moderate,1495.5416,480.75,11.087501,30.554167,66.541664,655,29.529167,26/02/2025
23.833334,low,1590.7916,480.79166,8.458333,27.320833,64.083336,395,22.975,27/02/2025
28.770834,moderate,1428.75,486.33334,10.420834,34.229168,63.791668,373,27.866667,28/02/2025
23.637499,low,1428.6666,488.83334,9.091666,31.283333,59.333332,221,22.85,01/03/2025
26.541666,low,1401.1666,490.5,10.104167,34.245834,72.916664,137,24.308334,02/03/2025
32.270832,moderate,1358.6666,491.66666,11.05,35.75,85.208336,583,30.020834,03/03/2025
41.266666,high,1491.0416,489.41666,11.662499,36.016666,89.708336,512,38.287502,04/03/2025
43.149998,high,1498.5416,489.875,12.533333,33.891666,85.791664,322,40.6875,05/03/2025
33.058334,moderate,1562.5416,486.08334,10.579166,31.591667,83.416664,342,30.779167,06/03/2025
37.133335,moderate,1018.0417,471.41666,6.695833,10.008333,108.041664,512,35,07/03/2025
38.508335,moderate,860.5,467.5,4.5416665,11.8125,83.166664,162,37.275,08/03/2025
33.283333,moderate,1384.25,479.875,6.9125,22.133333,79.625,167,32.291668,09/03/2025
32.520832,moderate,1581.0834,488.125,9.283334,30.316666,93.208336,712,30.945833,10/03/2025
39.875,moderate,1555.7916,489.95834,10.070834,34.65,74.833336,567,36.341667,11/03/2025
45.50833,high,1450.0834,489.54166,12.2625,37.433334,75.791664,532,42.354168,12/03/2025
28.441666,moderate,1234.125,479.375,8.604167,26.133333,74.041664,417,27.066666,13/03/2025
45.766666,high,1308.7916,489.91666,11.341667,28.387499,94.916664,386,39.283333,14/03/2025
45.183334,high,1277.3334,491.875,10.966667,28.0875,103.208336,212,40.475,15/03/2025
55.158337,high,1472.7916,493.16666,10.616667,27.304167,101.708336,139,49.245834,16/03/2025
54.829166,high,1180.5,473.16666,7.691666,15.224999,100.5,745,49.7,17/03/2025
47.395832,high,959.7083,467.125,7.879167,10.5125,109.125,587,43.49167,18/03/2025
76.941666,very unsafe,1163.1666,480.83334,7.9375,21.0125,71.416664,500,75.325,19/03/2025
62.129166,high,1712.6666,488.625,9.370833,20.829166,109,370,60.087498,20/03/2025
84.487495,very unsafe,1520.7916,484.83334,15.179166,32.916668,125.916664,411,81.354164,21/03/2025
93.43333,very unsafe,1589.7916,487,18.300001,40.670834,122.958336,171,89.725,22/03/2025
71.979164,high,1495.7916,495.08334,14.595833,39.983334,108.791664,112,69.479164,23/03/2025
58.345837,high,1496.9166,496.33334,12.191667,36.304165,100.916664,568,56.541668,24/03/2025
34.591667,moderate,1480.625,492.375,8.483334,25.908333,99.958336,510,33.6875,25/03/2025
32.350002,moderate,1380.3334,488.25,8.325,24.958334,94.666664,462,31.258333,26/03/2025
37.270832,moderate,1312.5416,486.58334,6.8125,19.35,107.166664,413,33.804165,27/03/2025
50.325,high,1455,487.875,9.345834,28.262499,100.708336,353,44.087498,28/03/2025
71.799995,high,1496.9584,487.08334,9.279166,26.699999,103.708336,178,64.583336,29/03/2025
50.629166,high,1053.5416,473.54166,6.3375,12.866666,107.958336,94,48.24167,30/03/2025
37.791668,moderate,846.625,468.625,4.1583333,10.0125,88.75,822,36.795834,31/03/2025
42.575,high,856,473.58334,4.625,13.099999,76.625,545,41.416668,01/04/2025
38.904167,high,855.4167,472.95834,6.2041664,14.254167,87.625,423,38.0375,02/04/2025
63.741665,high,1129.375,482.83334,7.0791664,19.841667,91.333336,351,62.941666,03/04/2025
50.6125,high,1108.9584,485.95834,5.5375,15.55,97.666664,546,50.037502,04/04/2025
42.179165,high,1211.0834,485.45834,8.554167,25.708334,79.75,206,41.754166,05/04/2025
29.079168,moderate,1139.875,478.29166,6.8583336,18.804167,80.166664,143,28.795832,06/04/2025
26.845833,moderate,1022.7083,473.41666,4.3416667,11.3625,81.541664,120,26.5,07/04/2025
27.308334,moderate,1194,488.04166,5.5958333,15.3625,84.5,801,27.025,08/04/2025
50.57083,high,1351.0834,492.91666,7.633333,23.7125,76.208336,533,50.024998,09/04/2025
50.9875,high,1304.5416,497.54166,5.808333,14.966667,92.625,369,50.44583,10/04/2025
28.145834,moderate,1033.7084,489.08334,4.475,12.029167,78.416664,385,27.737501,11/04/2025
18.3375,low,904.7917,473.5,5.9791665,19.637499,44.791668,169,17.829166,12/04/2025
10.2,very low,714.875,459.70834,6.933333,9.758333,68.666664,86,10.129167,13/04/2025
33.899998,moderate,1019.125,467.04166,7.0916667,22.191666,72.791664,125,33.05,14/04/2025
28.6,moderate,1250.625,478.16666,10.679166,32.3625,73.958336,116,28.375,15/04/2025
18.208334,low,1331.9166,487.20834,6.629166,21.512499,57.416668,128,18.045834,16/04/2025
14.412499,very low,1184.0834,483.41666,4.179167,14.241666,55.583332,465,14.224999,17/04/2025
20.404167,low,1159.9166,481.16666,7.1375003,26.199999,51.125,448,19.9125,18/04/2025
25.891668,low,1027.5,476.66666,5.304167,17.875,66,220,22.579168,19/04/2025
25.4,low,836.6667,479.125,4.1541667,12.974999,75.833336,195,21.895834,20/04/2025
24.508333,low,880.7083,486.70834,4.258333,13.029167,70.291664,992,20.816668,21/04/2025
27.6625,low,1432.7084,498.83334,3.6666667,9.891666,79.375,618,24.65,22/04/2025
31.770834,moderate,839.2083,492.58334,3.9958334,9.691667,84.958336,537,28.166666,23/04/2025
39.916668,moderate,977.8333,495.41666,3.8666668,9.7125,79.375,413,34.175,24/04/2025
41.858334,moderate,1057.5834,493.45834,4.891667,12.066667,79.625,411,34.962498,25/04/2025
38.520832,moderate,782.0417,479.5,5.629167,13.420834,85.791664,158,33.583332,26/04/2025
27.008333,low,808.625,485.83334,4.5916667,8.008333,100.791664,106,24.408333,27/04/2025
18.65,low,1060.5416,486.08334,4.025,6.566667,101.75,1121,17.704166,28/04/2025
15.154167,very low,914.0833,471.75,3.4083335,7.2041664,90.041664,568,14.866666,29/04/2025
14.383334,very low,1034.8334,483.375,4.0916667,9.229167,74.458336,488,14.216667,30/04/2025
16.925001,low,1093.2916,481.33334,4.0916667,9.858334,80.125,406,16.5625,01/05/2025
17.008333,low,999.0417,469.08334,4.7083335,11.75,73.541664,500,16.775,02/05/2025
22.612501,low,860.9583,476.875,5.5625,19.583334,65.25,210,22.2125,03/05/2025
20.345833,low,921.25,479.5,4.9583335,16.870832,49.833332,93,18.074999,04/05/2025
18.908333,low,804.0417,478.5,4.766667,15.175,68.25,130,16.391666,05/05/2025
16.716667,very low,684.2083,474.04166,4.4625,12.133334,79.041664,550,14.708333,06/05/2025
15.658333,very low,629.4167,476.20834,4.1583333,11.395833,76.458336,469,14.349999,07/05/2025
22.904167,low,963.625,495.41666,3.8458335,9.625,73,392,21.108334,08/05/2025
25.295832,low,814.125,490.625,4.420833,9.833333,82.625,133,23.199999,09/05/2025
36.62917,moderate,872.5417,494.75,4.929167,13.474999,70,151,33.308334,10/05/2025
19.395834,low,750.375,477.08334,3.75,8.150001,98.625,92,17.166666,11/05/2025
20.791666,low,861.875,467.33334,7.120833,13.841666,90.625,142,19.895834,12/05/2025
25.262499,low,867.375,465,6.1749997,20.383333,69.666664,616,24.800001,13/05/2025
16.508333,low,644.2083,459.625,4.295833,10.3125,83.666664,556,16.404167,14/05/2025
17.8375,low,1206.8334,467.08334,5.6083336,16.387499,48.166668,349,17.699999,15/05/2025
16.754168,low,1207.6666,467.91666,4.7833333,13.8,53.416668,357,16.425001,16/05/2025
13.575,very low,1167.2084,467,4.6916666,13.766666,53.625,167,13.25,17/05/2025
12.679166,very low,1073.5416,473.125,4.7791667,15.341667,49.458332,90,12.55,18/05/2025
24.266668,low,1384.2916,485.79166,9.570833,33.633335,49.666668,912,24.091667,19/05/2025
20.85,low,1084.7916,473.83334,6.5375,23.154167,50.541668,562,20.741667,20/05/2025
17.595833,low,1456.4584,486.125,3.9041665,14.654167,60.333332,561,17.445833,21/05/2025
12.712501,very low,851.5417,473.58334,4.2791667,12.004167,59,326,12.474999,22/05/2025
14.254167,very low,1067.4166,462.20834,5.4166665,16.266666,55.541668,444,13.912499,23/05/2025
13.770833,very low,726.0417,450.54166,7.0833335,12.837501,92.583336,160,13.733334,24/05/2025
11.516666,very low,589.5417,446.54166,7.0499997,11.8875,94.166664,104,11.516666,25/05/2025
16.333334,low,547.0417,444.75,9.875,16.85,81.375,802,16.324999,26/05/2025
12.6375,very low,901.75,450.58334,6.683333,13.970833,53.958332,561,12.504167,27/05/2025
13.379167,very low,845.7083,454.33334,5.2458334,16.433332,40.666668,412,12.695834,28/05/2025
15.341667,very low,888.9167,451.125,5.4708333,19.295834,32.291668,344,13.8625,29/05/2025
8.929167,very low,1521.0416,469.91666,3.9875,14.208333,38.458332,412,8.4375,30/05/2025
7.141667,very low,1445.625,474.83334,3.2,10.754167,34.333332,116,6.5791664,31/05/2025
10.400001,very low,789.4583,466.875,4.3375,16.158333,37.166668,147,10.116667,01/06/2025
10.604167,very low,1176.9166,468.16666,3.5958335,12.004167,48.166668,190,9.175,02/06/2025
22.170832,low,1320.0834,480.75,8.220834,27.504166,47.75,164,18.941668,03/06/2025
40.675,moderate,1297.0834,482.33334,9.483333,30.058334,54.5,1001,30.833334,04/06/2025
31.779167,moderate,1510.7084,485.16666,7.7166667,27.020834,59.333332,448,28.154167,05/06/2025
32.370834,moderate,1400.9584,481.16666,11.633334,35.399998,52.708332,367,29.745834,06/06/2025
16.741667,low,1309.625,485.625,5.879167,18.679167,58.708332,273,15.833333,07/06/2025
17.345833,low,1037.4584,473.41666,6.2166667,22.175001,53.458332,204,16.808332,08/06/2025
13.379167,very low,759.1667,459.5,4.1458335,13.9875,49.916668,825,12.933333,09/06/2025
12.504167,very low,733.875,456.29166,4.170833,11.491666,62.375,1200,11.833333,10/06/2025
12.650001,very low,1089.4166,461.91666,5.5625,15.558333,52.541668,584,12.316667,11/06/2025
16.949999,low,1723.0834,488.41666,5.4791665,16.620832,58.583332,397,16.591667,12/06/2025
14.745833,very low,1081.4166,469.16666,5.054167,15.516666,46.833332,489,14.1375,13/06/2025
13.754167,very low,1064.625,467.125,4.8416667,15.920834,42.416668,212,13.166667,14/06/2025
7.5750003,very low,1046.8334,468.70834,3.5249999,12.158333,44,115,7.3250003,15/06/2025
13.900001,very low,1473.7916,474.41666,6.004167,20.4625,40.291668,752,13.533333,16/06/2025
12.283333,very low,992.5833,466,4.775,17.725,35.958332,1401,12.083333,17/06/2025
15.770833,low,1065.625,469.875,6.1708336,22.704168,37.583332,585,15.233334,18/06/2025
20.179167,low,1369.9166,470.375,6.7125,22.091667,39.75,432,17.479166,19/06/2025
20.512499,low,1466.5,477.5,7.3458333,22.9375,44.666668,535,17.445833,20/06/2025
16.637499,very low,936.4583,458.29166,4.570833,13.6125,48.916668,235,12.683333,21/06/2025
11.5125,very low,840.2917,456.45834,4.2999997,11.8875,50.666668,168,10.466666,22/06/2025
9.154166,very low,611.875,449.20834,3.6458333,12.266666,42.208332,843,8.566667,23/06/2025
16.829166,low,851.8333,455.5,5.3416667,19.279167,38.833332,1590,15.466667,24/06/2025
23.704168,low,847.0833,466.66666,7.683333,24.2125,47.666668,596,20.958334,25/06/2025
18.958334,low,920.5833,459.83334,6.4208336,20.383333,49.041668,432,16.991667,26/06/2025
11.545834,very low,837.0417,454.29166,5.2458334,17.3,39.291668,545,10.7,27/06/2025
15.104167,very low,1026.7084,464.125,6.2083335,19.8125,40.333332,273,14.091667,28/06/2025
13.804166,very low,1062.9166,465.125,4.766667,16.033333,38.166668,212,12.545834,29/06/2025
18.220835,very low,1343.5416,467.375,5.0208335,18.354166,39.708332,719,14.333333,30/06/2025
18.841667,low,1241.625,462.375,7.316667,21.933334,40.041668,560,16.5875,01/07/2025
20.704166,low,1212.75,462.375,7.9833336,24.379166,38.416668,587,17.904167,02/07/2025
23.029167,low,1362.6666,469.125,10.691667,27.791666,43.541668,372,20.629168,03/07/2025
20.366667,low,1379.7084,466.04166,8.283334,22.125,44.083332,465,17.645834,04/07/2025
20.279165,low,924.7917,458.75,8.491667,25.433334,44.416668,210,18.633333,05/07/2025
13.045834,very low,1131.2916,478.25,5.5875,17.8125,38.5,91,12.150001,06/07/2025
19.058332,low,1467.75,485.33334,7.820833,24.966667,36.958332,585,16.25,07/07/2025
23.516668,low,1270.0416,473.33334,6.304167,21.629166,42.041668,449,16.612501,08/07/2025
19.449999,low,1588.625,480.66666,6.0166664,19.6625,40.708332,491,16.166666,09/07/2025
27.366667,low,1123.7916,466.70834,6.9500003,21.75,43.75,103,19.204166,10/07/2025
32.600002,low,1159.25,457.41666,8.241667,26.4625,34.541668,89,21.375,11/07/2025
21.283335,low,1466.375,466.625,9.2625,27.883333,51.791668,181,20.074999,12/07/2025
17.691668,low,1059.7916,460.33334,6.6,20.554167,42,117,16.2125,13/07/2025
22.683334,low,1437.75,479.875,8.066667,23.858332,44.333332,748,20.254168,14/07/2025
17.029167,low,1497.2084,467.70834,8.854167,25.145834,41.333332,585,15.920834,15/07/2025
13.670834,very low,1430.7916,470.04166,6.7083335,22.579168,34.458332,494,13.108334,16/07/2025
15.2,very low,1399.75,467.91666,7.4708333,23.6625,36.291668,451,14.841667,17/07/2025
14.849999,very low,1297.7916,468.75,5.6625,17.612501,37.583332,461,14.291667,18/07/2025
18.304167,low,1337.7916,476.08334,9.2375,23.808334,36.166668,272,17.6,19/07/2025
12.612499,very low,1469.4166,472.75,5.941667,18.666666,39.625,87,12.458333,20/07/2025
14.566667,very low,1600.5416,470.54166,5.816667,19.366667,37.5,724,14.329166,21/07/2025
11.7,very low,1287.75,465.66666,6.008333,20.800001,36.083332,484,11.545834,22/07/2025
5.9791665,very low,898.0417,457.45834,4.445833,15.029167,35.125,479,5.866667,23/07/2025
6.758333,very low,1011.6667,453.875,3.4875,12.2375,36.125,325,6.304167,24/07/2025
7.1124997,very low,1557,472.08334,4.7083335,16.449999,37.291668,404,6.7875,25/07/2025
11.166667,very low,1330.5834,464.45834,5.679167,20.079166,37,155,10.554167,26/07/2025
8.925,very low,1350.1666,461.45834,5.566667,18.704166,33.083332,96,8.787499,27/07/2025
9.970834,very low,1268.5416,463.25,5.3375,16.633333,39.333332,103,9.741667,28/07/2025
14.058333,very low,1251.9166,470.79166,5.695833,17.858334,41.708332,601,12.925,29/07/2025
23.220833,low,1453.3334,473.20834,7.4208336,24.041666,36.375,390,18.125,30/07/2025
23.5375,low,1312.7916,476.08334,8.016666,22.2875,39.958332,400,17.616667,31/07/2025
27.041666,low,1384.75,474.625,9.05,23.512499,37.458332,335,18.820833,01/08/2025
28.620834,low,1389.9166,477.375,7.9583335,21.675001,39.291668,108,19.929167,02/08/2025
28.724998,low,1351.1666,475.66666,7.4791665,19.925001,37.916668,110,20.404167,03/08/2025
