tempF,humidity,pm10,pm2_5,carbon_monoxide,carbon_dioxide,sulphur_dioxide,nitrogen_dioxide,ozone,count,pm2_5_val,date
63.07,77,17.775,low,1558.875,474.70834,6.8875003,19.4125,66.291664,77,17.745832,2025/11/08
62.29,82,11.3875,very low,1010.75,453.08334,9.054167,20.558332,52.708332,59,11.379167,2025/11/09
63.37,77,13.925,very low,1715.0834,470.625,8.087501,23.4625,38.541668,243,13.904167,2025/11/10
61.18,81,23.883333,low,1552.75,484.66666,9.354167,28.654167,49.375,313,23.862501,2025/11/11
61.93,77,30.300001,moderate,1444.5834,476.625,14.870833,42.825,81.416664,231,30.270834,2025/11/12
62.92,76,26.879166,moderate,1160.5,457.70834,16.695833,31.520834,91.75,256,26.862501,2025/11/13
62.31,79,22.179167,low,1894.4584,482.75,13.141666,32.891666,74.541664,194,22.179167,2025/11/14
61.61,79,29.345833,moderate,1529.2084,477.375,16.729166,36.3,83.875,57,29.3375,2025/11/15
59.68,78,14.745833,very low,1183.375,466.83334,8.6375,25.008333,67.125,63,14.516666,2025/11/16
58.05,71,20.358334,low,856.3333,457.54166,7.9666667,20.525,53.125,239,20.229166,2025/11/17
61.34,77,18.308332,low,740.8333,453.54166,8.037499,23.458334,46.375,307,18.241667,2025/11/18
59.68,80,11.470833,very low,827.9167,459.25,7.125,17.966667,44.458332,213,11.458333,2025/11/19
58.46,76,14.991668,very low,992.2917,459.58334,7.5375,20.066668,53.708332,251,14.941667,2025/11/20
54.5,80,14.970833,very low,623.9583,456.375,8.983334,23.266668,60,216,14.854167,2025/11/21
53.22,81,21.916666,low,1497.0416,469.41666,13.766666,37.641666,69.541664,74,21.833334,2025/11/22
53.38,79,24.208334,low,1499.1666,473.33334,13.587501,38.625,77.5,64,24.183334,2025/11/23
54.84,78,13.974999,very low,771.7083,450.75,8.145833,22.745834,71.5,261,13.8875,2025/11/24
53.19,73,12.883334,very low,588.625,452.29166,7.9583335,16.658333,69.958336,319,12.820834,2025/11/25
49.77,66,21.9125,low,658.9167,453.91666,9.416667,21.504166,69.625,209,21.65,2025/11/26
49.46,69,16.458334,low,549.7083,447.625,8.358334,16.929167,76.583336,245,16.208334,2025/11/27
47.25,66,14.212501,very low,792.375,457.95834,10.545834,23.9,69,236,13.983334,2025/11/28
45.68,53,21.566666,low,1581.0834,468.625,16.345833,40.175,80.666664,46,21.258333,2025/11/29
48.38,66,30.095833,moderate,1481.875,462.75,18.225,37.274998,106.416664,92,30.083334,2025/11/30
51.37,69,32.1375,moderate,1529.625,461.625,18.025,37.425,111,321,32.133335,2025/12/01
51.73,75,31.433334,moderate,1601.25,467.75,20.0875,41.875,115.333336,446,31.420832,2025/12/02
52.68,80,27.745834,moderate,1467.1666,471.83334,19.470833,36.75,115.291664,254,27.725,2025/12/03
52.86,82,25.216667,moderate,1346.125,473.20834,18.695833,34.641666,105.5,259,25.216667,2025/12/04
55.09,80,27.383333,moderate,1435.375,479.875,15.833333,36.720833,87.291664,87,27.366667,2025/12/05
56.77,82,33.970833,moderate,1495.5416,494.125,16.304167,38.7375,72.208336,102,33.825,2025/12/06
57.33,83,30.845833,moderate,1391.0834,488.875,13.3625,38.2625,77.75,129,30.716667,2025/12/07
57.36,76,31.983332,moderate,1456.4166,487.83334,20.458334,35.658333,90.333336,335,31.475,2025/12/08
56.39,80,33.045834,moderate,1593.0416,487.54166,15.849999,33.825,77.458336,644,32.229168,2025/12/09
53.74,82,28.704168,moderate,1291.875,483.875,13.754167,36.5125,75.958336,111,28.295832,2025/12/10
52.39,73,30.65,moderate,1407.9166,485.83334,12.45,33.654167,78.666664,288,30.291666,2025/12/11
54.05,75,35.4375,moderate,1344.7084,483.83334,14.912499,39.866665,72.666664,268,35.158333,2025/12/12
56.93,80,29.745834,moderate,1163.6666,478.04166,10.675,31.883333,69.333336,93,29.558334,2025/12/13
56.48,80,23.195833,low,1378.125,483.83334,9.037499,27.4375,59.5,69,23.0875,2025/12/14
56.5,79,24.533333,low,1449.0834,491.79166,13.220833,35.216667,77.5,317,24.475,2025/12/15
55.65,82,23.725,low,1596.875,485.33334,18.391666,25.262499,92.291664,455,23.645834,2025/12/16
55.09,83,17.775,low,810.4583,467.5,10.099999,18.495832,73.458336,366,17.683332,2025/12/17
55.2,81,27.362501,moderate,1151.125,475.83334,14.1375,31.891668,71.375,284,26.6625,2025/12/18
52.36,85,29.8375,moderate,1129.2916,481.33334,14.9875,38.695835,85.041664,339,29.025,2025/12/19
52.75,72,26.512499,moderate,1103.0416,480.79166,18.466667,31.9125,103.541664,75,26.204168,2025/12/20
52.88,73,21.637499,low,1198.875,473.04166,9.666667,27.629166,75.333336,75,20.983334,2025/12/21
51.78,68,23.341667,low,1193.1666,478.70834,13.091667,34.058334,68.958336,310,22.841667,2025/12/22
51.66,67,20.133333,low,1145.0834,483.29166,11.545834,31.241667,63.625,636,19.904167,2025/12/23
52.09,78,21.708334,low,1145.625,485.95834,10.366667,30.4625,56.333332,275,21.270834,2025/12/24
53.49,66,30.775,moderate,1166.5834,484.16666,18.025,35.045834,88.458336,297,30.2875,2025/12/25
55.45,69,22.1625,low,1351.7084,482.54166,14.341667,25.566666,89.125,264,21.641668,2025/12/26
53.02,79,23.7875,low,1384.5416,487.20834,12.108334,29.225,76.541664,103,23.387499,2025/12/27
52.09,78,29.15,moderate,1209.4584,484.79166,13.233334,32.56667,70.875,87,28.933334,2025/12/28
51.89,58,25.533333,moderate,1364.6666,485.16666,12.775001,33.0625,64.25,340,25.112501,2025/12/29
51.01,55,25.929167,moderate,1414.375,482.875,14.529167,35.604168,84.5,410,25.704168,2025/12/30
50.7,53,25.070833,low,1215.3334,479.70834,13.2375,35.454166,65.458336,56,24.958334,2025/12/31
,,11.89583302,very low,1356.208374,470.5416565,5.270833492,18.65416718,37.54166794,176,11.02916718,2026/08/26
,,11.13749981,very low,1405.291626,463.6666565,5.270833492,14.8125,36.375,186,10.72916698,2026/08/27
,,8.945833206,very low,1255.166626,465.7916565,4.358333111,17.65416718,39.75,176,8.079166412,2026/08/28
,,5.275000095,very low,1128.666626,464.125,3.520833254,14.92916584,40.41666794,174,5.125,2026/08/29
,,5.81666708,very low,403.9375,468.6666565,3.075000048,13.46250057,34.95833206,149,5.529166698,2026/08/30
,,4.199999809,very low,369,,2.400000095,12.5,19,,4,2026/08/31
